meshKey,ecmCellId,weight
552,0,9.8789873e-07
553,0,9.8787119e-07
554,0,9.8783474e-07
555,0,9.8780329e-07
556,0,9.8778497e-07
557,0,9.877838e-07
558,0,9.8779952e-07
559,0,9.8782791e-07
560,0,9.8786034e-07
561,0,9.878833e-07
562,0,9.8787914e-07
563,0,6.764677031257808e-07
564,0,9.8734767e-07
565,0,4.27571356767068e-08
566,1,9.9242563e-07
567,1,1.1838552e-07
568,2,1.2782506e-07
569,1,9.9290915e-07
570,0,4.296656780170002e-08
571,0,9.8738742e-07
572,0,6.765392851290172e-07
573,0,9.8789545e-07
574,0,9.8789619e-07
575,0,9.8786971e-07
576,0,9.8783419e-07
577,0,9.8780357e-07
578,0,9.8778597e-07
579,0,9.8778558e-07
580,0,9.8780224e-07
581,0,9.8783174e-07
582,0,9.8786559e-07
583,0,9.8788983e-07
584,0,9.8788613e-07
585,0,6.76483125928433e-07
586,0,9.8734732e-07
587,0,4.2790313048107016e-08
588,1,9.920842e-07
589,1,1.1994329e-07
590,2,1.2151495e-07
591,1,1.0285632e-06
592,0,1.4539287601730132e-07
593,0,9.8978617e-07
594,0,8.290271365568525e-07
595,0,9.8833701e-07
596,0,9.8809725e-07
597,0,9.8797003e-07
598,0,9.8788689e-07
599,0,9.8783158e-07
600,0,9.8780326e-07
601,0,9.8780354e-07
602,0,9.8783262e-07
603,0,9.8788877e-07
604,0,9.8797291e-07
605,0,9.8810033e-07
606,0,9.8833723e-07
607,0,8.289837700362979e-07
608,0,9.8976636e-07
609,0,1.454271951054309e-07
610,1,1.027926e-06
611,1,1.1369173e-07
612,2,6.6659521e-08
613,1,1.1805344e-07
614,1,4.317678656418929e-07
615,0,9.9726836e-07
616,0,9.9125441e-07
617,0,2.0476341925435397e-07
618,0,9.8850734e-07
619,0,9.8817705e-07
620,0,9.8799562e-07
621,0,9.8788633e-07
622,0,9.8783271e-07
623,0,9.8783361e-07
624,0,9.8788966e-07
625,0,9.8800266e-07
626,0,9.8818949e-07
627,0,9.8852573e-07
628,0,2.0475279946306745e-07
629,0,9.9123441e-07
630,0,9.9713601e-07
631,1,4.315324728263069e-07
632,1,1.114216e-07
633,2,1.5605802e-07
634,2,1.2536039e-07
635,1,7.888880216493793e-07
636,0,1.0065539e-06
637,0,9.944859e-07
638,0,6.818617680744517e-07
639,0,9.891786e-07
640,0,9.8853212e-07
641,0,9.881807e-07
642,0,9.8796962e-07
643,0,9.8786569e-07
644,0,9.8786696e-07
645,0,9.8797497e-07
646,0,9.8819428e-07
647,0,9.8856065e-07
648,0,9.8923206e-07
649,0,6.819330185172005e-07
650,0,9.9454171e-07
651,0,1.0063106e-06
652,1,7.876402976676426e-07
653,1,1.2163356e-07
654,2,1.1374335e-07
655,2,1.2571146e-07
656,1,1.1071512e-06
657,1,2.922252731168203e-07
658,0,9.9912566e-07
659,0,9.9252275e-07
660,0,5.270946718904649e-07
661,0,9.8922016e-07
662,0,9.8852659e-07
663,0,9.8809834e-07
664,0,9.8788635e-07
665,0,9.8788659e-07
666,0,9.881028e-07
667,0,9.8854635e-07
668,0,9.89276e-07
669,0,5.272297688629081e-07
670,0,9.9281997e-07
671,0,9.9964322e-07
672,1,2.925318924776573e-07
673,1,1.1074257e-06
674,1,1.2327651e-07
675,1,1.1641419e-07
676,1,9.649265634141531e-07
677,0,4.605898456142623e-08
678,0,9.9655744e-07
679,0,9.929646e-07
680,0,6.821143053544487e-07
681,0,2.048253798178229e-07
682,0,9.8833917e-07
683,0,9.878702e-07
684,0,9.8786411e-07
685,0,9.8832876e-07
686,0,2.047955127536572e-07
687,0,6.821850469676899e-07
688,0,9.9324818e-07
689,0,9.9729175e-07
690,0,4.710037441999448e-08
691,1,9.667468746457334e-07
692,1,1.137376e-07
693,2,1.2331115e-07
694,2,9.2807033e-08
695,1,1.219269e-07
696,1,7.938975004494806e-07
697,0,4.928741802921761e-08
698,0,1.0007542e-06
699,0,9.9490143e-07
700,0,9.9133578e-07
701,0,8.290314467365928e-07
702,0,6.764455796042097e-07
703,0,6.763894495037859e-07
704,0,8.288639960603368e-07
705,0,9.9126129e-07
706,0,9.9491252e-07
707,0,1.0010714e-06
708,0,5.038737456785577e-08
709,1,7.971998440452795e-07
710,1,1.1188203e-07
711,2,1.6875e-07
712,2,1.3748836e-07
713,1,1.1178516e-07
714,1,9.723775553928454e-07
715,1,2.943290648462299e-07
716,0,1.0067581e-06
717,0,9.9731449e-07
718,0,9.8978419e-07
719,0,9.8720586e-07
720,0,9.8709659e-07
721,0,9.8946042e-07
722,0,9.9694124e-07
723,0,1.0063965e-06
724,1,2.941431864523581e-07
725,1,9.725660046923511e-07
726,1,1.1246749e-07
727,1,1.1436759e-07
728,2,7.2239746e-08
729,2,1.0962271e-07
730,1,1.2268389e-07
731,1,1.108162e-06
732,1,7.887746693411751e-07
733,1,4.321716135368986e-07
734,0,1.4544922411508008e-07
735,0,4.2500790239376795e-08
736,0,4.221958271947727e-08
737,0,1.444043512133418e-07
738,1,4.304587703492938e-07
739,1,7.873992121660417e-07
740,1,1.1071615e-06
741,1,1.1296796e-07
742,2,1.6725955e-07
743,2,7.1332938e-08
744,2,7.4423715e-08
745,2,1.5285903e-07
746,1,1.2382053e-07
747,1,1.2140182e-07
748,1,1.0269707e-06
749,1,9.8998834e-07
750,1,9.903967e-07
751,1,1.0267699e-06
752,1,1.1144028e-07
753,1,1.2209414e-07
754,1,1.2289466e-07
755,2,1.2070986e-07
756,2,7.1286377e-08
757,2,1.3971698e-07
758,2,1.0941055e-07
759,1,1.1759294e-07
760,1,1.1974219e-07
761,1,1.1373451e-07
762,2,1.5585251e-07
763,2,1.1574661e-07
764,2,1.0519411e-07
765,2,1.2582594e-07
766,2,1.2736081e-07
767,2,1.2105249e-07
768,2,6.6863831e-08
769,2,7.8378049e-08
770,2,1.5800113e-07
771,1,1.2868609e-07
772,1,1.0144057e-06
773,1,9.7606483e-07
774,1,9.7580929e-07
775,1,1.0141084e-06
776,1,1.1928531e-07
777,2,1.2358143e-07
778,2,1.246785e-07
779,2,1.4764244e-07
780,1,1.0896735e-06
781,1,7.702133817783e-07
782,1,4.234190160437618e-07
783,0,1.3058193869390544e-07
784,0,3.7170284988973923e-08
785,0,3.714490020864404e-08
786,0,1.3052756341898317e-07
787,1,4.227789700787685e-07
788,1,7.690012534948121e-07
789,1,1.091189e-06
790,1,1.1838572e-07
791,2,9.0532715e-08
792,2,8.4708652e-08
793,1,1.1794168e-07
794,1,9.487310473631932e-07
795,1,2.8468602141917655e-07
796,0,1.0200991e-06
797,0,1.0106926e-06
798,0,1.003056e-06
799,0,9.9903916e-07
800,0,9.9902998e-07
801,0,1.0029767e-06
802,0,1.0102878e-06
803,0,1.019609e-06
804,1,2.8413067722963265e-07
805,1,9.48949585775598e-07
806,1,1.2399526e-07
807,2,1.3864267e-07
808,1,1.1862355e-07
809,1,7.666266650149425e-07
810,0,3.677399206814611e-08
811,0,1.0158444e-06
812,0,1.0119201e-06
813,0,1.0068028e-06
814,0,8.413091831550375e-07
815,0,6.85343590456944e-07
816,0,6.853125139562045e-07
817,0,8.411779933121348e-07
818,0,1.0066039e-06
819,0,1.01165e-06
820,0,1.0157141e-06
821,0,3.609436520956391e-08
822,1,7.677185359531305e-07
823,1,1.1570131e-07
824,2,1.2591506e-07
825,2,1.4737877e-07
826,1,9.495635153066364e-07
827,0,3.5936633523317e-08
828,0,1.0111141e-06
829,0,1.0093876e-06
830,0,6.972019221286362e-07
831,3,2.128269015845394e-07
832,3,1.0021514e-06
833,3,1.0010789e-06
834,3,1.0010654e-06
835,3,1.0020998e-06
836,3,2.1265578029583162e-07
837,0,6.96852604064782e-07
838,0,1.0091748e-06
839,0,1.010842e-06
840,0,3.5318109739466365e-08
841,1,9.46898117111918e-07
842,1,1.2265847e-07
843,2,7.3955601e-08
844,2,7.8437006e-08
845,1,1.0912579e-06
846,1,2.8392367411884704e-07
847,0,1.0154531e-06
848,0,1.0091968e-06
849,0,5.40235417597533e-07
850,3,1.004135e-06
851,3,1.0026469e-06
852,3,1.001589e-06
853,3,1.0010294e-06
854,3,1.001018e-06
855,3,1.00155e-06
856,3,1.002568e-06
857,3,1.0040043e-06
858,0,5.399115371219358e-07
859,0,1.0088665e-06
860,0,1.0148418e-06
861,1,2.833986731644851e-07
862,1,1.0887766e-06
863,2,1.5413478e-07
864,2,1.5740152e-07
865,1,7.692005385192734e-07
866,0,1.0197474e-06
867,0,1.0115893e-06
868,0,6.96940505806516e-07
869,3,1.0040967e-06
870,3,1.002689e-06
871,3,1.0017795e-06
872,3,1.0011839e-06
873,3,1.0008774e-06
874,3,1.0008683e-06
875,3,1.0011541e-06
876,3,1.0017221e-06
877,3,1.0025944e-06
878,3,1.0039512e-06
879,0,6.966258292684033e-07
880,0,1.0112677e-06
881,0,1.0193017e-06
882,1,7.689682010197101e-07
883,1,1.3191928e-07
884,2,7.0379571e-08
885,1,1.2710536e-07
886,1,4.230961176789273e-07
887,0,1.010405e-06
888,0,1.0066701e-06
889,0,2.127838304381644e-07
890,3,1.0026409e-06
891,3,1.0017858e-06
892,3,1.0012439e-06
893,3,1.0009e-06
894,3,1.0007257e-06
895,3,1.0007188e-06
896,3,1.0008782e-06
897,3,1.0012033e-06
898,3,1.0017216e-06
899,3,1.0025494e-06
900,0,2.1259916301209446e-07
901,0,1.0065438e-06
902,0,1.0103503e-06
