meshKey,ecmCellId,weight
0,2,6.472133067252894e-11
1,1,3.181586176509157e-11
1,2,1.136280777324699e-10
2,1,1.1940865453166454e-10
2,2,1.953959801427238e-11
3,1,1.4501799682594182e-10
4,1,1.4828459741372815e-10
5,1,1.3910689481248805e-10
6,1,8.147535993980235e-11
6,2,8.673183477462832e-11
7,2,1.0917996247749427e-10
8,1,5.929491898239854e-11
8,2,9.250007361254172e-11
9,1,1.4222443148528575e-10
10,1,1.4379217166048627e-10
11,1,1.3915479812176825e-10
12,1,1.3695961033770985e-10
13,1,1.3732222204442242e-10
14,1,1.3885939590283441e-10
15,1,1.4294706076317223e-10
16,1,1.4395649015851657e-10
17,1,1.2917965911967058e-10
17,2,8.611977274644705e-12
18,2,9.156541907254133e-11
19,2,7.502606054258406e-11
20,1,1.2073527930484737e-10
20,2,1.0231803330919268e-11
21,1,1.4380424006026585e-10
22,1,1.389289229475229e-10
23,1,1.3460625154181336e-10
24,1,1.3152487370824e-10
25,1,1.2988906932781574e-10
26,0,1.8262234128061654e-11
26,1,1.116025418937101e-10
27,1,1.3107990608005685e-10
28,1,1.3345723694182886e-10
29,1,1.370912289073418e-10
30,1,1.4184601881215428e-10
31,1,1.4667784391513274e-10
32,1,3.300778696705247e-11
32,2,9.902336090115742e-11
33,1,1.2219700045488236e-10
33,2,1.0355678004651049e-11
34,1,1.422715494532622e-10
35,1,1.369350214589945e-10
36,1,1.318015164595046e-10
37,0,1.127828837656575e-10
37,1,1.611184053795107e-11
38,0,1.2762262881700457e-10
39,0,1.2703998787645802e-10
40,0,1.2694855143432822e-10
41,0,1.273431268793452e-10
42,0,1.2836534009528479e-10
43,0,4.887641895583194e-11
43,1,8.14606982597199e-11
44,1,1.344406395481665e-10
45,1,1.4102898232989436e-10
46,1,1.407351594152443e-10
47,1,9.19035728977041e-12
47,2,1.0844621601929084e-10
48,1,5.7124549493056256e-11
48,2,9.52075824884271e-11
49,1,1.4453022485345514e-10
50,1,1.3758541874153846e-10
51,0,2.459720615018964e-11
51,1,1.0658789331748845e-10
52,0,1.280507967314405e-10
53,0,1.2670811903530846e-10
54,0,1.2618024802056336e-10
55,0,1.2596178177481376e-10
56,0,1.2593280132938343e-10
57,0,1.2616210586749626e-10
58,0,1.264310719091176e-10
59,0,1.2734944045571563e-10
60,0,1.2127191182806428e-10
60,1,8.084794121870952e-12
61,1,1.339861424581393e-10
62,1,1.4143881304646737e-10
63,1,1.4256368794547032e-10
64,2,6.364109442237782e-11
65,2,6.47952360319376e-11
66,1,1.4277861315675966e-10
67,1,1.3982773397924792e-10
68,1,1.3219750291971652e-10
69,0,1.2804332459426331e-10
70,0,1.265662624834536e-10
71,0,1.260110759716778e-10
72,0,1.2581098726830775e-10
73,0,1.2567333646517908e-10
74,0,1.257357548721894e-10
75,0,1.2573524879012736e-10
76,0,1.2576277019646894e-10
77,0,1.2619346832819954e-10
78,0,1.2710061571620103e-10
79,0,9.73172430438369e-11
79,1,3.24390810146123e-11
80,1,1.3564811117780267e-10
81,1,1.4301771753970959e-10
82,1,6.998007488908323e-11
82,2,8.997438200024988e-11
83,1,2.930707216036714e-11
83,2,1.1497389847528644e-10
84,1,1.4438432194468982e-10
85,1,1.3520718277470743e-10
86,0,1.1308214744428344e-10
86,1,1.6154592492040492e-11
87,0,1.267893033824789e-10
88,0,1.2602949608285496e-10
89,0,1.256967429163981e-10
90,0,1.2561485886926145e-10
91,0,1.25578444658094e-10
92,0,1.2550015054400484e-10
93,0,1.2572425590209687e-10
94,0,1.256774147684189e-10
95,0,1.2585531901777866e-10
96,0,1.2630244106780914e-10
97,0,1.276194115875882e-10
98,1,1.3145589998581684e-10
99,1,1.3925389185185403e-10
100,1,1.4432251419207557e-10
101,1,1.149258425082447e-10
101,2,2.1282563427452722e-11
102,1,1.4017008024846824e-10
103,1,1.3196180800561341e-10
104,0,1.2776012430504534e-10
105,0,1.2628289781392573e-10
106,0,1.2584962445380423e-10
107,0,1.2557866155946685e-10
108,0,1.255295430472089e-10
109,0,1.252499177746797e-10
110,0,1.254274383707331e-10
111,0,1.254345786817965e-10
112,0,1.2558871016916096e-10
113,0,1.2571004067736706e-10
114,0,1.2597989438003427e-10
115,0,1.2677545357853876e-10
116,0,8.277751747568552e-11
116,1,4.6436168340018705e-11
117,1,1.3524940879301275e-10
118,1,1.4297335383685505e-10
119,2,1.0310505964105384e-10
120,1,1.453383930379057e-10
121,1,1.3742227720110226e-10
122,1,1.301831182393296e-10
123,0,1.270808139074668e-10
124,0,1.2603122557007494e-10
125,0,1.2562179659291997e-10
126,0,1.2559569156791368e-10
127,0,1.2534775915383312e-10
128,0,1.254138935676104e-10
129,0,1.2545657756893881e-10
130,0,1.2543241831484778e-10
131,0,1.2544150204886488e-10
132,0,1.2562104222338002e-10
133,0,1.2578557261376258e-10
134,0,1.2634793111289e-10
135,0,1.2811753996044978e-10
136,1,1.3315852657212696e-10
137,1,1.422159307670075e-10
138,2,1.3186088238251225e-10
139,1,1.4734920707269581e-10
140,1,1.3714973233887582e-10
141,0,1.8260035479252744e-11
141,1,1.1158910570654455e-10
142,0,1.2696711513670025e-10
143,0,1.260312769262736e-10
144,0,1.2563456911224552e-10
145,0,1.2555759221159907e-10
146,0,1.2541089192493916e-10
147,0,1.254305423548969e-10
148,0,1.2539505112723203e-10
149,0,1.2542969385065452e-10
150,0,1.2543200245907586e-10
151,0,1.256015057824136e-10
152,0,1.256779283997566e-10
153,0,1.2632054862336312e-10
154,0,1.2801786703683733e-10
155,1,1.329874383885001e-10
156,1,1.4322584754439563e-10
157,1,8.45361907968138e-12
157,2,1.268042861952207e-10
158,1,1.3858512257416886e-10
159,1,1.3855407360028285e-10
160,1,1.3077716423824405e-10
161,0,1.2740475573124005e-10
162,0,1.2613356036632368e-10
163,0,1.2565968304195226e-10
164,0,1.2560247824256007e-10
165,0,1.254349717084421e-10
166,0,1.2527131381238881e-10
167,0,1.2545507176982787e-10
168,0,1.2551687400738966e-10
169,0,1.25469151054457e-10
170,0,1.25725544603151e-10
171,0,1.2587467071140368e-10
172,0,1.2639401908324127e-10
173,0,1.1238040827997902e-10
173,1,1.6054344039997003e-11
174,1,1.3429698631240326e-10
175,1,1.4177385187019511e-10
176,2,1.2432509533882454e-10
177,1,8.125391684167447e-11
177,2,8.64961050250083e-11
178,1,1.423113140785253e-10
179,1,1.3330988311591938e-10
180,0,1.2828837030171718e-10
181,0,1.2650393637847424e-10
182,0,1.2582328632850864e-10
183,0,1.2561181529318852e-10
184,0,1.2553055042347822e-10
185,0,1.2549095425131662e-10
186,0,1.2542632336204657e-10
187,0,1.2561210029172235e-10
188,0,1.255117105226667e-10
189,0,1.2571237827522598e-10
190,0,1.2606030616435441e-10
191,0,1.2712813101893485e-10
192,0,4.680352717973521e-11
192,1,8.343237453778885e-11
193,1,1.3772685506570378e-10
194,1,1.45780592610097e-10
195,2,6.261439324553683e-11
196,2,1.1071580813246076e-10
197,1,1.4493875119339312e-10
198,1,1.3726300566230984e-10
199,0,4.884295832162766e-11
199,1,8.14049305360461e-11
200,0,1.2725275103368754e-10
201,0,1.262845151840083e-10
202,0,1.2582076752033142e-10
203,0,1.2571716039898878e-10
204,0,1.255620240824151e-10
205,0,1.25549474444212e-10
