case,label,T1_rmse_C,T1_final_C,T1_final_err_C,T2_rmse_C,T2_final_C,T2_final_err_C,T3_rmse_C,T3_final_C,T3_final_err_C,T4_rmse_C,T4_final_C,T4_final_err_C,T5_rmse_C,T5_final_C,T5_final_err_C,T6_rmse_C,T6_final_C,T6_final_err_C,mean_rmse_C,mean_rmse_T1_T5_C
baseline,case13 baseline,0.0005146386605160971,25.050790000000006,0.000409619248205928,0.10832751837642195,40.21897000000001,0.05377741570531214,0.15573718326205094,41.60095000000001,0.13979454999671503,0.2818547054168343,42.345290000000034,0.2984157565407344,0.5101165809836312,42.78366,0.5493604489276009,1.486754382158473,32.94293000000005,-0.4749412112947553,0.4238841681429879,0.21131012533989088
capKz_x2,cap kz x2,0.0004841731602644195,25.050720000000013,0.00033961924821213074,0.10336376188548566,40.19329000000005,0.028097415705346407,0.13180465578272701,41.55336,0.09220454999670125,0.21665596856884323,42.25249000000002,0.20561575654072328,0.3714603831757314,42.60653000000002,0.372230448927624,2.7320927728735076,30.062460000000044,-3.355411211294758,0.5926436192410932,0.16475378851461034
capHeat_x2,cap heat x2,0.0011066748043212598,25.04925000000003,-0.0011303807517712983,0.3730561845054411,39.77827000000002,-0.3869225842946804,0.26940355269751587,41.19204000000002,-0.26911545000327664,0.05698551989312364,42.068690000000004,0.021815756540704,0.48416934528332084,42.763660000000016,0.5293604489276191,6.193584612257979,38.69721000000004,5.279338788705239,1.2297176482402836,0.23694425543674452
probeZ068,T6 probe z=0.068 m,0.0005146386605160971,25.050790000000006,0.000409619248205928,0.10832751837642195,40.21897000000001,0.05377741570531214,0.15573718326205094,41.60095000000001,0.13979454999671503,0.2818547054168343,42.345290000000034,0.2984157565407344,0.5101165809836312,42.78366,0.5493604489276009,9.83016633126947,43.11873000000003,9.700858788705226,1.8144528263281543,0.21131012533989088
capOuter_adiabatic,cap outer adiabatic,0.0006676310851106265,25.05110000000002,0.0007196192482190611,0.1575446753851315,40.338750000000005,0.1735574157053037,0.28832206627306906,41.821560000000034,0.360404549996737,0.5715179097135056,42.76711,0.7202357565407027,1.0676336411596528,43.556370000000015,1.3220704489276187,46.39065140753067,88.98556000000002,55.56768878870522,8.07938955519119,0.41713718472329386
