"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-0.003019172,-0.007062212098,0.02099495009,322.0874634,-0.003019172,-0.007062212098,0.02099495009
-0.00302285864,-0.007940998301,0.02099495009,318.1352539,-0.00302285864,-0.007940998301,0.02099495009
-0.003962963354,-0.006988131907,0.02099495009,320.4938354,-0.003962963354,-0.006988131907,0.02099495009
-0.003982582595,-0.008003571071,0.02099495009,315.0782166,-0.003982582595,-0.008003571071,0.02099495009
-0.004035260528,-0.007552421652,0.02099495009,317.9559631,-0.004035260528,-0.007552421652,0.02099495009
-0.003535528434,-0.008064033464,0.02099495009,316.0593262,-0.003535528434,-0.008064033464,0.02099495009
-0.00201254175,-0.007062715478,0.02099495009,323.5797119,-0.00201254175,-0.007062715478,0.02099495009
-0.002012760844,-0.007938059978,0.02099495009,319.9717407,-0.002012760844,-0.007938059978,0.02099495009
-0.002518350957,-0.008075461723,0.02099495009,317.528595,-0.002518350957,-0.008075461723,0.02099495009
-0.001005478203,-0.007064644713,0.02099495009,323.844635,-0.001005478203,-0.007064644713,0.02099495009
-0.001003882266,-0.007940330543,0.02099495009,320.7156982,-0.001003882266,-0.007940330543,0.02099495009
-0.001507138833,-0.008057860658,0.02099495009,318.8849487,-0.001507138833,-0.008057860658,0.02099495009
8.647943162e-08,-0.007068291306,0.02099495009,323.8305969,8.647943162e-08,-0.007068291306,0.02099495009
-1.50938007e-07,-0.007952893153,0.02099495009,320.7330933,-1.50938007e-07,-0.007952893153,0.02099495009
-0.0005015509087,-0.008074814454,0.02099495009,319.4437256,-0.0005015509087,-0.008074814454,0.02099495009
0.001005521859,-0.007064586505,0.02099495009,323.7805786,0.001005521859,-0.007064586505,0.02099495009
0.001003045938,-0.007940555923,0.02099495009,320.7461853,0.001003045938,-0.007940555923,0.02099495009
0.0005010618479,-0.008074889891,0.02099495009,319.4734802,0.0005010618479,-0.008074889891,0.02099495009
0.002012246754,-0.007062596269,0.02099495009,322.9683228,0.002012246754,-0.007062596269,0.02099495009
0.002009622753,-0.007938939147,0.02099495009,319.9666443,0.002009622753,-0.007938939147,0.02099495009
0.001505248714,-0.008058382198,0.02099495009,319.0084229,0.001505248714,-0.008058382198,0.02099495009
0.003019655822,-0.007061573677,0.02099495009,321.8203125,0.003019655822,-0.007061573677,0.02099495009
0.003020249307,-0.007941915654,0.02099495009,318.5292358,0.003020249307,-0.007941915654,0.02099495009
0.002514038933,-0.008076771162,0.02099495009,317.7575073,0.002514038933,-0.008076771162,0.02099495009
0.003965515643,-0.006986143533,0.02099495009,320.1375122,0.003965515643,-0.006986143533,0.02099495009
0.003985261545,-0.008002100512,0.02099495009,314.3460083,0.003985261545,-0.008002100512,0.02099495009
0.00353476475,-0.008064235561,0.02099495009,316.4142761,0.00353476475,-0.008064235561,0.02099495009
0.004037333652,-0.007550738286,0.02099495009,317.5307922,0.004037333652,-0.007550738286,0.02099495009
-0.004023571499,-0.006048333831,0.02099495009,323.8849182,-0.004023571499,-0.006048333831,0.02099495009
-0.004953520838,-0.005972734187,0.02099495009,321.5895081,-0.004953520838,-0.005972734187,0.02099495009
-0.004978811834,-0.007020432036,0.02099495009,316.887146,-0.004978811834,-0.007020432036,0.02099495009
-0.004528511316,-0.007064785343,0.02099495009,318.2159729,-0.004528511316,-0.007064785343,0.02099495009
-0.005025729537,-0.006551146042,0.02099495009,319.5421143,-0.005025729537,-0.006551146042,0.02099495009
-0.003018877469,-0.00605237484,0.02099495009,325.0613403,-0.003018877469,-0.00605237484,0.02099495009
-0.002012716606,-0.006054517347,0.02099495009,326.0990601,-0.002012716606,-0.006054517347,0.02099495009
-0.001006101491,-0.006056190934,0.02099495009,326.6689758,-0.001006101491,-0.006056190934,0.02099495009
2.715858898e-07,-0.006057493389,0.02099495009,326.8517151,2.715858898e-07,-0.006057493389,0.02099495009
0.001006671577,-0.00605599815,0.02099495009,326.6861267,0.001006671577,-0.00605599815,0.02099495009
0.002013420453,-0.006054071244,0.02099495009,326.1361389,0.002013420453,-0.006054071244,0.02099495009
0.003020178992,-0.006051472854,0.02099495009,324.8170776,0.003020178992,-0.006051472854,0.02099495009
0.004025979433,-0.006046641618,0.02099495009,323.4056091,0.004025979433,-0.006046641618,0.02099495009
0.004957684316,-0.005970044993,0.02099495009,321.2534485,0.004957684316,-0.005970044993,0.02099495009
0.004988452885,-0.007013516501,0.02099495009,316.7357178,0.004988452885,-0.007013516501,0.02099495009
0.005032657646,-0.006546440534,0.02099495009,318.8450012,0.005032657646,-0.006546440534,0.02099495009
0.00453371834,-0.007060889155,0.02099495009,319.2095337,0.00453371834,-0.007060889155,0.02099495009
-0.005031656008,-0.005033567548,0.02099495009,324.3656311,-0.005031656008,-0.005033567548,0.02099495009
-0.005971295293,-0.004956803285,0.02099495009,321.6199951,-0.005971295293,-0.004956803285,0.02099495009
-0.005943945143,-0.005945738871,0.02099495009,317.9202271,-0.005943945143,-0.005945738871,0.02099495009
-0.005511475261,-0.006031040568,0.02099495009,319.3257751,-0.005511475261,-0.006031040568,0.02099495009
-0.006029956508,-0.005515021738,0.02099495009,319.9686584,-0.006029956508,-0.005515021738,0.02099495009
-0.004026016686,-0.005038971547,0.02099495009,325.8903809,-0.004026016686,-0.005038971547,0.02099495009
-0.003020057222,-0.005042613484,0.02099495009,327.2027588,-0.003020057222,-0.005042613484,0.02099495009
-0.002013455611,-0.005045118276,0.02099495009,328.0120239,-0.002013455611,-0.005045118276,0.02099495009
-0.001006588456,-0.005046685692,0.02099495009,328.43927,-0.001006588456,-0.005046685692,0.02099495009
3.440935075e-07,-0.005047376268,0.02099495009,328.5759277,3.440935075e-07,-0.005047376268,0.02099495009
0.001007326064,-0.005046471488,0.02099495009,328.4534302,0.001007326064,-0.005046471488,0.02099495009
0.002014350845,-0.005044670776,0.02099495009,328.0419006,0.002014350845,-0.005044670776,0.02099495009
0.003021250013,-0.005041900557,0.02099495009,327.2503357,0.003021250013,-0.005041900557,0.02099495009
0.004027573392,-0.005037999246,0.02099495009,325.671875,0.004027573392,-0.005037999246,0.02099495009
0.005033201072,-0.0050326786,0.02099495009,323.9068604,0.005033201072,-0.0050326786,0.02099495009
0.005971243605,-0.004957085941,0.02099495009,321.3076477,0.005971243605,-0.004957085941,0.02099495009
0.005944478326,-0.005945832003,0.02099495009,317.9169617,0.005944478326,-0.005945832003,0.02099495009
0.006029582117,-0.005515527446,0.02099495009,319.6853333,0.006029582117,-0.005515527446,0.02099495009
0.00551521359,-0.006028805859,0.02099495009,319.828186,0.00551521359,-0.006028805859,0.02099495009
-0.006047321483,-0.004025663715,0.02099495009,323.8839417,-0.006047321483,-0.004025663715,0.02099495009
-0.006987472065,-0.003964242525,0.02099495009,320.491394,-0.006987472065,-0.003964242525,0.02099495009
-0.007017263677,-0.004984179977,0.02099495009,316.7341614,-0.007017263677,-0.004984179977,0.02099495009
-0.006549330894,-0.005030149594,0.02099495009,319.1498108,-0.006549330894,-0.005030149594,0.02099495009
-0.007063206285,-0.004531003069,0.02099495009,318.6347351,-0.007063206285,-0.004531003069,0.02099495009
-0.005037686322,-0.004027774557,0.02099495009,325.8901978,-0.005037686322,-0.004027774557,0.02099495009
