time_s,Q_sum_check_W,Tavg_jellyRoll_K
1.000, 60.084020, 313.150000
2.000, 62.546003, 313.200020
3.000, 64.710315, 313.276590
4.000, 66.620003, 313.367760
5.000, 68.308733, 313.467350
6.000, 69.804062, 313.572120
7.000, 71.129243, 313.680290
8.000, 72.304271, 313.790860
9.000, 73.346545, 313.903200
10.000, 74.271298, 314.016910
