"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-0.003020984586,-0.00706145959,0.03966829181,322.0825195,-0.003020984586,-0.00706145959,0.03966829181
-0.004005236086,-0.007029130589,0.03966829181,320.3150635,-0.004005236086,-0.007029130589,0.03966829181
-0.003023478668,-0.00802318193,0.03966829181,318.0110779,-0.003023478668,-0.00802318193,0.03966829181
-0.0040180129,-0.00804905314,0.03966829181,315.0605164,-0.0040180129,-0.00804905314,0.03966829181
-0.0035341084,-0.008133026771,0.03966829181,316.5209656,-0.0035341084,-0.008133026771,0.03966829181
-0.004098252393,-0.007553255651,0.03966829181,317.7538757,-0.004098252393,-0.007553255651,0.03966829181
-0.002014004858,-0.007062144112,0.03966829181,323.5769653,-0.002014004858,-0.007062144112,0.03966829181
-0.002013790421,-0.008019577712,0.03966829181,319.967926,-0.002013790421,-0.008019577712,0.03966829181
-0.002519286936,-0.008140400983,0.03966829181,317.5189819,-0.002519286936,-0.008140400983,0.03966829181
-0.001006379374,-0.007064263802,0.03966829181,323.843689,-0.001006379374,-0.007064263802,0.03966829181
-0.001004346646,-0.00802185107,0.03966829181,320.7153015,-0.001004346646,-0.00802185107,0.03966829181
-0.001507992391,-0.008122807369,0.03966829181,318.8827515,-0.001507992391,-0.008122807369,0.03966829181
-2.525133596e-07,-0.007068004925,0.03966829181,323.8312988,-2.525133596e-07,-0.007068004925,0.03966829181
-2.196501612e-07,-0.008034985512,0.03966829181,320.7347717,-2.196501612e-07,-0.008034985512,0.03966829181
-0.0005018772208,-0.008139817975,0.03966829181,319.4446411,-0.0005018772208,-0.008139817975,0.03966829181
0.001005806378,-0.007064310834,0.03966829181,323.7813721,0.001005806378,-0.007064310834,0.03966829181
0.001003994374,-0.008021791466,0.03966829181,320.7489014,0.001003994374,-0.008021791466,0.03966829181
0.0005014574272,-0.008139798418,0.03966829181,319.4767456,0.0005014574272,-0.008139798418,0.03966829181
0.002013255376,-0.007062264718,0.03966829181,323.4075928,0.002013255376,-0.007062264718,0.03966829181
0.002013942227,-0.00801906269,0.03966829181,320.0559998,0.002013942227,-0.00801906269,0.03966829181
0.001507832319,-0.008122620173,0.03966829181,319.0112305,0.001507832319,-0.008122620173,0.03966829181
0.003019921947,-0.007061797194,0.03966829181,321.6087036,0.003019921947,-0.007061797194,0.03966829181
0.003023088677,-0.008022746071,0.03966829181,318.1477966,0.003023088677,-0.008022746071,0.03966829181
0.002520170528,-0.008139386773,0.03966829181,317.7549438,0.002520170528,-0.008139386773,0.03966829181
0.0040040561,-0.00703024352,0.03966829181,320.0737,0.0040040561,-0.00703024352,0.03966829181
0.004017181229,-0.008049549535,0.03966829181,314.3399963,0.004017181229,-0.008049549535,0.03966829181
0.004097593017,-0.007553981617,0.03966829181,317.247467,0.004097593017,-0.007553981617,0.03966829181
0.003533704672,-0.008132994175,0.03966829181,316.8291321,0.003533704672,-0.008132994175,0.03966829181
-0.00402513938,-0.006047387142,0.03966829181,323.8812866,-0.00402513938,-0.006047387142,0.03966829181
-0.004996748175,-0.006011747289,0.03966829181,321.5859375,-0.004996748175,-0.006011747289,0.03966829181
-0.005028276239,-0.007055813447,0.03966829181,316.8869934,-0.005028276239,-0.007055813447,0.03966829181
-0.004531285726,-0.007128013298,0.03966829181,318.2139282,-0.004531285726,-0.007128013298,0.03966829181
-0.005095907021,-0.006547611207,0.03966829181,319.5399475,-0.005095907021,-0.006547611207,0.03966829181
-0.003020364093,-0.006051704288,0.03966829181,325.0578613,-0.003020364093,-0.006051704288,0.03966829181
-0.002013978083,-0.006054005586,0.03966829181,326.0964355,-0.002013978083,-0.006054005586,0.03966829181
-0.001006979379,-0.00605582865,0.03966829181,326.6674194,-0.001006979379,-0.00605582865,0.03966829181
-2.184389274e-07,-0.006057242863,0.03966829181,326.8509827,-2.184389274e-07,-0.006057242863,0.03966829181
0.001006497769,-0.006055851933,0.03966829181,326.6857605,0.001006497769,-0.006055851933,0.03966829181
0.002013383899,-0.006054086145,0.03966829181,326.1356201,0.002013383899,-0.006054086145,0.03966829181
0.003019657452,-0.006051886827,0.03966829181,324.8165894,0.003019657452,-0.006051886827,0.03966829181
0.004024220165,-0.006047830451,0.03966829181,323.407196,0.004024220165,-0.006047830451,0.03966829181
0.00499486085,-0.006013389677,0.03966829181,321.3200684,0.00499486085,-0.006013389677,0.03966829181
0.005022186786,-0.007060777862,0.03966829181,316.7434082,0.005022186786,-0.007060777862,0.03966829181
0.005092245061,-0.006550809834,0.03966829181,319.1604004,0.005092245061,-0.006550809834,0.03966829181
0.004528578371,-0.007130438462,0.03966829181,318.8401794,0.004528578371,-0.007130438462,0.03966829181
-0.005032530054,-0.005033292808,0.03966829181,324.3615417,-0.005032530054,-0.005033292808,0.03966829181
-0.006012357771,-0.004998010583,0.03966829181,321.6167297,-0.006012357771,-0.004998010583,0.03966829181
-0.005986133125,-0.005985830445,0.03966829181,317.9194031,-0.005986133125,-0.005985830445,0.03966829181
-0.006095744204,-0.005515492987,0.03966829181,319.9655151,-0.006095744204,-0.005515492987,0.03966829181
-0.005514612421,-0.006094343495,0.03966829181,319.3233948,-0.005514612421,-0.006094343495,0.03966829181
-0.004027036484,-0.005038539879,0.03966829181,325.8864441,-0.004027036484,-0.005038539879,0.03966829181
-0.003021089127,-0.005042203236,0.03966829181,327.1991577,-0.003021089127,-0.005042203236,0.03966829181
-0.002014385769,-0.005044752732,0.03966829181,328.0090332,-0.002014385769,-0.005044752732,0.03966829181
-0.001007303596,-0.005046396051,0.03966829181,328.4369507,-0.001007303596,-0.005046396051,0.03966829181
-1.35916352e-07,-0.005047164857,0.03966829181,328.5741272,-1.35916352e-07,-0.005047164857,0.03966829181
0.001007023384,-0.00504634995,0.03966829181,328.4520264,0.001007023384,-0.00504634995,0.03966829181
0.002014093567,-0.005044655409,0.03966829181,328.0408325,0.002014093567,-0.005044655409,0.03966829181
0.003020845121,-0.005042004399,0.03966829181,327.25,0.003020845121,-0.005042004399,0.03966829181
0.004026944749,-0.005038114265,0.03966829181,325.6734314,0.004026944749,-0.005038114265,0.03966829181
0.005032944959,-0.005032152403,0.03966829181,323.9106445,0.005032944959,-0.005032152403,0.03966829181
0.006014721468,-0.004994115327,0.03966829181,321.3129883,0.006014721468,-0.004994115327,0.03966829181
0.005985799711,-0.005985577591,0.03966829181,317.92453,0.005985799711,-0.005985577591,0.03966829181
0.005512703676,-0.006096135825,0.03966829181,319.835144,0.005512703676,-0.006096135825,0.03966829181
0.006097288337,-0.005512219854,0.03966829181,319.6929321,0.006097288337,-0.005512219854,0.03966829181
-0.006046921946,-0.004026479088,0.03966829181,323.8812561,-0.006046921946,-0.004026479088,0.03966829181
-0.007027874701,-0.0040080701,0.03966829181,320.3164062,-0.007027874701,-0.0040080701,0.03966829181
-0.007055840455,-0.005030307453,0.03966829181,316.7321777,-0.007055840455,-0.005030307453,0.03966829181
-0.006548374426,-0.005097474903,0.03966829181,319.1477356,-0.006548374426,-0.005097474903,0.03966829181
-0.00712692691,-0.004534082953,0.03966829181,318.6332703,-0.00712692691,-0.004534082953,0.03966829181
-0.005037913099,-0.004027962219,0.03966829181,325.8864441,-0.005037913099,-0.004027962219,0.03966829181
-0.004030081909,-0.004030765966,0.03966829181,327.5235901,-0.004030081909,-0.004030765966,0.03966829181
-0.003022687975,-0.00403343793,0.03966829181,328.5610657,-0.003022687975,-0.00403343793,0.03966829181
-0.002015261445,-0.0040355362,0.03966829181,329.1689148,-0.002015261445,-0.0040355362,0.03966829181
-0.001007700921,-0.004036936909,0.03966829181,329.4827881,-0.001007700921,-0.004036936909,0.03966829181
-4.221990579e-08,-0.004037457984,0.03966829181,329.5822754,-4.221990579e-08,-0.004037457984,0.03966829181
0.001007632352,-0.004036837723,0.03966829181,329.4940491,0.001007632352,-0.004036837723,0.03966829181
0.002015238861,-0.004035315942,0.03966829181,329.1927185,0.002015238861,-0.004035315942,0.03966829181
0.003022779478,-0.004033032805,0.03966829181,328.5993347,0.003022779478,-0.004033032805,0.03966829181
0.004030448385,-0.004030001815,0.03966829181,327.5776672,0.004030448385,-0.004030001815,0.03966829181
0.00503876945,-0.004026538692,0.03966829181,325.6722717,0.00503876945,-0.004026538692,0.03966829181
0.006048636511,-0.004023867194,0.03966829181,323.4045105,0.006048636511,-0.004023867194,0.03966829181
0.007031127345,-0.004003092647,0.03966829181,320.0700684,0.007031127345,-0.004003092647,0.03966829181
0.007061693352,-0.005022333935,0.03966829181,316.8892517,0.007061693352,-0.005022333935,0.03966829181
0.007131133229,-0.00452814484,0.03966829181,318.2919006,0.007131133229,-0.00452814484,0.03966829181
0.006552012637,-0.005091856699,0.03966829181,319.6194458,0.006552012637,-0.005091856699,0.03966829181
-0.007061406504,-0.003021471435,0.03966829181,322.350647,-0.007061406504,-0.003021471435,0.03966829181
-0.008023849688,-0.003022910096,0.03966829181,318.4689636,-0.008023849688,-0.003022910096,0.03966829181
-0.008044960909,-0.004026684444,0.03966829181,314.7302246,-0.008044960909,-0.004026684444,0.03966829181
-0.00813159626,-0.003537867684,0.03966829181,316.8222961,-0.00813159626,-0.003537867684,0.03966829181
-0.007550883573,-0.004103056155,0.03966829181,317.3416443,-0.007550883573,-0.004103056155,0.03966829181
-0.006051429082,-0.003021100536,0.03966829181,325.059906,-0.006051429082,-0.003021100536,0.03966829181
-0.005041762721,-0.003021786222,0.03966829181,327.2004395,-0.005041762721,-0.003021786222,0.03966829181
-0.004032936879,-0.003023275873,0.03966829181,328.5617371,-0.004032936879,-0.003023275873,0.03966829181
-0.003024563426,-0.003025057726,0.03966829181,329.3774109,-0.003024563426,-0.003025057726,0.03966829181
-0.002016373212,-0.003026600461,0.03966829181,329.8377686,-0.002016373212,-0.003026600461,0.03966829181
-0.00100819848,-0.003027701052,0.03966829181,330.0686035,-0.00100819848,-0.003027701052,0.03966829181
4.628364891e-08,-0.003028070554,0.03966829181,330.1404419,4.628364891e-08,-0.003028070554,0.03966829181
0.001008309773,-0.003027579747,0.03966829181,330.0762939,0.001008309773,-0.003027579747,0.03966829181
0.002016545273,-0.003026342718,0.03966829181,329.8540649,0.002016545273,-0.003026342718,0.03966829181
0.003024855861,-0.003024611855,0.03966829181,329.4036255,0.003024855861,-0.003024611855,0.03966829181
0.004033416975,-0.003022577148,0.03966829181,328.598999,0.004033416975,-0.003022577148,0.03966829181
0.005042509176,-0.003020745469,0.03966829181,327.2487488,0.005042509176,-0.003020745469,0.03966829181
0.006052465178,-0.00301973545,0.03966829181,324.8135986,0.006052465178,-0.00301973545,0.03966829181
0.007062471937,-0.003020293778,0.03966829181,321.6018066,0.007062471937,-0.003020293778,0.03966829181
0.008024182171,-0.003023479134,0.03966829181,318.0148315,0.008024182171,-0.003023479134,0.03966829181
0.008050392382,-0.004015502986,0.03966829181,315.0762329,0.008050392382,-0.004015502986,0.03966829181
