"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-1.210719347e-08,-0.009107769467,0.004985823762,314.1025696,-1.210719347e-08,-0.009107769467,0.004985823762
-1.210719347e-08,-0.009107788093,0.005357591435,313.4355164,-1.210719347e-08,-0.009107788093,0.005357591435
-1.210719347e-08,-0.008591841906,0.00548467366,316.3590698,-1.210719347e-08,-0.008591841906,0.00548467366
-1.210719347e-08,-0.008591321297,0.004972415511,316.1182251,-1.210719347e-08,-0.008591321297,0.004972415511
-1.210719347e-08,-0.0070590307,0.005951490253,322.3378601,-1.210719347e-08,-0.0070590307,0.005951490253
-1.210719347e-08,-0.007949313149,0.005980743561,319.7793884,-1.210719347e-08,-0.007949313149,0.005980743561
-1.210719347e-08,-0.008075688034,0.005475390237,318.6606445,-1.210719347e-08,-0.008075688034,0.005475390237
-1.210719347e-08,-0.006041334011,0.005924191326,324.6812134,-1.210719347e-08,-0.006041334011,0.005924191326
-1.210719347e-08,-0.005027484614,0.005903549027,325.9745178,-1.210719347e-08,-0.005027484614,0.005903549027
-1.210719347e-08,-0.004018058069,0.005890486762,326.6931152,-1.210719347e-08,-0.004018058069,0.005890486762
-1.210719347e-08,-0.003011558205,0.005882245023,327.0709534,-1.210719347e-08,-0.003011558205,0.005882245023
-1.210719347e-08,-0.002006866038,0.005877195857,327.2577515,-1.210719347e-08,-0.002006866038,0.005877195857
-1.210719347e-08,-0.001003207406,0.005874463357,327.3410034,-1.210719347e-08,-0.001003207406,0.005874463357
-1.210719347e-08,-1.763213753e-08,0.005873593036,327.3649292,-1.210719347e-08,-1.763213753e-08,0.005873593036
-1.210719347e-08,0.001003155252,0.005874446128,327.5585632,-1.210719347e-08,0.001003155252,0.005874446128
-1.210719347e-08,0.002004405949,0.005064256024,326.199585,-1.210719347e-08,0.002004405949,0.005064256024
-1.210719347e-08,0.002006791299,0.005877157673,327.1351624,-1.210719347e-08,0.002006791299,0.005877157673
-1.210719347e-08,0.003008224536,0.005195340142,326.0217896,-1.210719347e-08,0.003008224536,0.005195340142
-1.210719347e-08,0.003011472523,0.005882175639,327.117981,-1.210719347e-08,0.003011472523,0.005882175639
-1.210719347e-08,0.004016718362,0.005706586409,325.6892395,-1.210719347e-08,0.004016718362,0.005706586409
-1.210719347e-08,0.004017974716,0.005890378729,326.8724365,-1.210719347e-08,0.004017974716,0.005890378729
-1.210719347e-08,0.004242061172,0.005893260706,326.6426697,-1.210719347e-08,0.004242061172,0.005893260706
-1.210719347e-08,0.005027413368,0.005903361831,325.6698608,-1.210719347e-08,0.005027413368,0.005903361831
-1.210719347e-08,0.006041328888,0.00592391612,324.7336121,-1.210719347e-08,0.006041328888,0.00592391612
-1.210719347e-08,0.007059107069,0.005951029249,322.5582275,-1.210719347e-08,0.007059107069,0.005951029249
-1.210719347e-08,0.007863068022,0.005977313966,321.1569214,-1.210719347e-08,0.007863068022,0.005977313966
-1.210719347e-08,0.008075798862,0.005474298261,318.8250427,-1.210719347e-08,0.008075798862,0.005474298261
