"Points:0","Points:1","Points:2","T","coords:0","coords:1","coords:2"
-0.003478664439,-0.008971918374,0.03033162095,311.9175415,-0.003478664439,-0.008971918374,0.03033162095
-0.003871487454,-0.00880947616,0.03033162095,311.5199585,-0.003871487454,-0.00880947616,0.03033162095
-0.003510018112,-0.008541994728,0.03033162095,312.8752747,-0.003510018112,-0.008541994728,0.03033162095
-0.004128747154,-0.008692354895,0.03033162095,312.4841614,-0.004128747154,-0.008692354895,0.03033162095
-0.002659121994,-0.009244675748,0.03033162095,312.70401,-0.002659121994,-0.009244675748,0.03033162095
-0.003044124693,-0.009127828293,0.03033162095,312.536438,-0.003044124693,-0.009127828293,0.03033162095
-0.002525223885,-0.008596497588,0.03033162095,314.6246033,-0.002525223885,-0.008596497588,0.03033162095
-0.003017798299,-0.008582757786,0.03033162095,314.3656616,-0.003017798299,-0.008582757786,0.03033162095
-0.002009864664,-0.009027706459,0.03033162095,312.9117737,-0.002009864664,-0.009027706459,0.03033162095
-0.002014156897,-0.008560470305,0.03033162095,315.934021,-0.002014156897,-0.008560470305,0.03033162095
-0.001502053579,-0.009032025002,0.03033162095,314.0941467,-0.001502053579,-0.009032025002,0.03033162095
-0.001506183762,-0.008553827181,0.03033162095,316.6111145,-0.001506183762,-0.008553827181,0.03033162095
-0.0009997698944,-0.00906819012,0.03033162095,313.9025269,-0.0009997698944,-0.00906819012,0.03033162095
-0.001002406818,-0.008569235913,0.03033162095,316.9602051,-0.001002406818,-0.008569235913,0.03033162095
-0.0004997082287,-0.009097379632,0.03033162095,314.5509949,-0.0004997082287,-0.009097379632,0.03033162095
-0.0005007432774,-0.008585961536,0.03033162095,317.1271057,-0.0005007432774,-0.008585961536,0.03033162095
3.593457905e-07,-0.009107857943,0.03033162095,314.0805054,3.593457905e-07,-0.009107857943,0.03033162095
3.189733775e-07,-0.008592481725,0.03033162095,317.1837769,3.189733775e-07,-0.008592481725,0.03033162095
0.0005007012514,-0.00909730047,0.03033162095,314.5723572,0.0005007012514,-0.00909730047,0.03033162095
0.0005014875787,-0.008585886098,0.03033162095,317.1314697,0.0005014875787,-0.008585886098,0.03033162095
0.001001423574,-0.009068004787,0.03033162095,313.9394836,0.001001423574,-0.009068004787,0.03033162095
0.001003459794,-0.008569061756,0.03033162095,316.9647522,0.001003459794,-0.008569061756,0.03033162095
0.001503008767,-0.009031827562,0.03033162095,314.1949768,0.001503008767,-0.009031827562,0.03033162095
0.001507198904,-0.008553558029,0.03033162095,316.620575,0.001507198904,-0.008553558029,0.03033162095
0.002658728277,-0.009242577478,0.03033162095,312.7160339,0.002658728277,-0.009242577478,0.03033162095
0.002010309137,-0.009026761167,0.03033162095,313.192749,0.002010309137,-0.009026761167,0.03033162095
0.00252747722,-0.008595181629,0.03033162095,314.753418,0.00252747722,-0.008595181629,0.03033162095
0.002015390201,-0.008559739217,0.03033162095,316.2608643,0.002015390201,-0.008559739217,0.03033162095
0.003472146811,-0.008974730037,0.03033162095,311.914032,0.003472146811,-0.008974730037,0.03033162095
0.003056366928,-0.009124010801,0.03033162095,312.5431519,0.003056366928,-0.009124010801,0.03033162095
0.003516365541,-0.008538652211,0.03033162095,313.1157532,0.003516365541,-0.008538652211,0.03033162095
0.00302431616,-0.008580105379,0.03033162095,314.5382996,0.00302431616,-0.008580105379,0.03033162095
