time_s,delta_t_s,step_id,t_eff_k,alpha,q_raw_w,q_target_w,q_applied_w,source_sum_openfoam_w
69.400000000000333,0.10000000000000001,694,308.56790247650542,1,31.301403157717015,31.301403157717015,31.301403157717015,31.301403157717015
69.500000000000327,0.10000000000000001,695,308.57448867622179,1,31.307321002119124,31.307321002119124,31.307321002119124,31.307321002119124
69.600000000000321,0.10000000000000001,696,308.58106246918845,1,31.313238777592471,31.313238777592471,31.313238777592471,31.313238777592471
69.700000000000315,0.10000000000000001,697,308.58762391964802,1,31.319158246567678,31.319158246567678,31.319158246567678,31.319158246567678
69.80000000000031,0.10000000000000001,698,308.59417309155657,1,31.325092076239798,31.325092076239798,31.325092076239798,31.325092076239798
69.900000000000304,0.10000000000000001,699,308.6007100674446,1,31.331045833675308,31.331045833675308,31.331045833675308,31.331045833675308
70.000000000000298,0.10000000000000001,700,308.60723493683446,1,31.336913599931151,31.336913599931151,31.336913599931151,31.336913599931151
70.100000000000293,0.10000000000000001,701,308.61374760824265,1,31.342793375211173,31.342793375211173,31.342793375211173,31.342793375211173
70.200000000000287,0.10000000000000001,702,308.62024815181258,1,31.348726786843681,31.348726786843681,31.348726786843681,31.348726786843681
70.300000000000281,0.10000000000000001,703,308.62673670279622,1,31.354833603227917,31.354833603227917,31.354833603227917,31.354833603227917
70.400000000000276,0.10000000000000001,704,308.63321359336595,1,31.360968060694614,31.360968060694614,31.360968060694614,31.360968060694614
70.50000000000027,0.10000000000000001,705,308.63967891982566,1,31.367153450011518,31.367153450011518,31.367153450011518,31.367153450011518
70.600000000000264,0.10000000000000001,706,308.64613282206483,1,31.373364071546884,31.373364071546884,31.373364071546884,31.373364071546884
70.700000000000259,0.10000000000000001,707,308.65257541156194,1,31.379564597152292,31.379564597152292,31.379564597152292,31.379564597152292
70.800000000000253,0.10000000000000001,708,308.65900673539591,1,31.385751645408511,31.385751645408511,31.385751645408511,31.385751645408511
70.900000000000247,0.10000000000000001,709,308.66542683028104,1,31.391934318335782,31.391934318335782,31.391934318335782,31.391934318335782
71.000000000000242,0.10000000000000001,710,308.67183574617883,1,31.398114818484846,31.398114818484846,31.398114818484846,31.398114818484846
71.100000000000236,0.10000000000000001,711,308.67823353066262,1,31.404306309074478,31.404306309074478,31.404306309074478,31.404306309074478
71.20000000000023,0.10000000000000001,712,308.68462024191984,1,31.41048302850481,31.41048302850481,31.41048302850481,31.41048302850481
71.300000000000225,0.10000000000000001,713,308.6909958926845,1,31.416664880523356,31.416664880523356,31.416664880523356,31.416664880523356
71.400000000000219,0.10000000000000001,714,308.69736052657788,1,31.423211963087812,31.423211963087812,31.423211963087812,31.423211963087812
71.500000000000213,0.10000000000000001,715,308.70371477280685,1,31.429946356355526,31.429946356355526,31.429946356355526,31.429946356355526
71.600000000000207,0.10000000000000001,716,308.71005894883427,1,31.436710746795651,31.436710746795651,31.436710746795651,31.436710746795651
71.700000000000202,0.10000000000000001,717,308.71639310710736,1,31.443393399400158,31.443393399400158,31.443393399400158,31.443393399400158
71.800000000000196,0.10000000000000001,718,308.72271711824095,1,31.450002544854851,31.450002544854851,31.450002544854851,31.450002544854851
71.90000000000019,0.10000000000000001,719,308.7290308734884,1,31.456541184939823,31.456541184939823,31.456541184939823,31.456541184939823
72.000000000000185,0.10000000000000001,720,308.73533427483056,1,31.463009260377081,31.463009260377081,31.463009260377081,31.463009260377081
72.100000000000179,0.10000000000000001,721,308.74162722662248,1,31.468606138233095,31.468606138233095,31.468606138233095,31.468606138233095
72.200000000000173,0.10000000000000001,722,308.74790833508166,1,31.474120847428992,31.474120847428992,31.474120847428992,31.474120847428992
72.300000000000168,0.10000000000000001,723,308.75417755767103,1,31.479636349646608,31.479636349646608,31.479636349646608,31.479636349646608
72.400000000000162,0.10000000000000001,724,308.76043499830166,1,31.485112263655154,31.485112263655154,31.485112263655154,31.485112263655154
