time_s,delta_t_s,step_id,current_a,t_eff_k,cell_id,v_common_v,v_branch_min_v,v_branch_max_v,q_total_w,n_partitions
0.10000000000000001,0.10000000000000001,1,50,298.15000000000265,,3.7073559209238951,4.6117698028254797,4.6563255996194686,19.179020072911825,18
0.20000000000000001,0.10000000000000001,2,49.999999999999993,298.18183258835319,,3.7015885987159649,4.6159508954353461,4.6600555080837367,19.42246183055277,18
0.30000000000000004,0.10000000000000001,3,50,298.21298386368585,,3.6960860731360268,4.6200030176482381,4.6636642242075323,19.657253901853274,18
0.40000000000000002,0.10000000000000001,4,50,298.24374613973538,,3.6908158995109215,4.6238341015982964,4.6670404472093319,19.880483047694458,18
0.5,0.10000000000000001,5,50,298.27425523292465,,3.6857696899630401,4.6274413976012152,4.6701926083868601,20.092778328611118,18
0.59999999999999998,0.10000000000000001,6,50,298.30458746918299,,3.6809381406155177,4.6308342050581706,4.6731300380822436,20.294758474900839,18
0.69999999999999996,0.10000000000000001,7,50,298.33478947941052,,3.6763024812489133,4.634031270642093,4.6758715051316058,20.487000915869221,18
0.79999999999999993,0.10000000000000001,8,50,298.3648909396565,,3.6718792825781774,4.6370849654518622,4.678400504967172,20.670082089630789,18
0.89999999999999991,0.10000000000000001,9,50,298.39491157531046,,3.6676791962850324,4.6400549680433558,4.6807064352130787,20.844547221688707,18
0.99999999999999989,0.10000000000000001,10,50,298.42486435970551,,3.6636520668923636,4.642852432144414,4.6828502817651083,21.010868354262982,18
1.0999999999999999,0.10000000000000001,11,50,298.45475804409296,,3.6597995990710226,4.6454756617971613,4.6849936118185802,21.169518809240223,18
1.2,0.10000000000000001,12,50,298.48459839857918,,3.6560948438785021,4.6479515813342944,4.6869904583940079,21.320906738025553,18
1.3,0.10000000000000001,13,50,298.51438919040254,,3.6525289711414164,4.6502890251926638,4.6888483655680657,21.465450294320824,18
1.4000000000000001,0.10000000000000001,14,50,298.54413276557369,,3.6490920275906999,4.6524979509829008,4.6905772852092582,21.60355499496626,18
1.5000000000000002,0.10000000000000001,15,50,298.57383045690517,,3.6457771039608344,4.6545852733624224,4.6921841301525573,21.735584830730151,18
1.6000000000000003,0.10000000000000001,16,50,298.60348277531847,,3.6425806902859552,4.6565545040786631,4.6936724197043445,21.861868018574615,18
1.7000000000000004,0.10000000000000001,17,50,298.63308964110416,,3.6394941614811533,4.6583946684813586,4.6950507763205875,21.982742873463696,18
1.8000000000000005,0.10000000000000001,18,50,298.66265069750335,,3.6365102005683019,4.6601501500241067,4.6963524614610739,22.09951274466,18
1.9000000000000006,0.10000000000000001,19,50,298.69216690533193,,3.6336314925846676,4.6620203901495474,4.6977182013432408,22.213841940286834,18
2.0000000000000004,0.10000000000000001,20,50,298.72164129285125,,3.6308578921369667,4.6637819005242083,4.69897005154494,22.32499261421837,18
2.1000000000000005,0.10000000000000001,21,50,298.75107510713428,,3.628183777915309,4.6654441449729642,4.7001223773618905,22.431867572573555,18
2.2000000000000006,0.10000000000000001,22,50,298.78046726589866,,3.6255909353646398,4.6670253787312808,4.7011933718201959,22.534706196205036,18
2.3000000000000007,0.10000000000000001,23,50,298.80981660070194,,3.6230785427365495,4.6685264231156438,4.7021838642475853,22.633730918624352,18
2.4000000000000008,0.10000000000000001,24,50,298.83912195601363,,3.6206441051696991,4.6699497739165841,4.703096353619256,22.729164626447318,18
2.5000000000000009,0.10000000000000001,25,50,298.86838223310917,,3.6182761878579157,4.6713069006443897,4.7039422633630092,22.821212090873608,18
2.600000000000001,0.10000000000000001,26,50,298.8975963111709,,3.6159907575533965,4.6725817617139098,4.7047056609310749,22.910058030489601,18
2.7000000000000011,0.10000000000000001,27,50,298.92676298574264,,3.6138040162358913,4.6737580540832724,4.7053703773787223,22.995884659236051,18
2.8000000000000012,0.10000000000000001,28,50,298.95588093008786,,3.6116836213813714,4.6748682379863542,4.7059687060595294,23.078852456140606,18
2.9000000000000012,0.10000000000000001,29,50,298.98494892816808,,3.6096313759394714,4.6759104835234391,4.7066241108977254,23.159131216863543,18
3.0000000000000013,0.10000000000000001,30,50,299.01396579969287,,3.6076310322798868,4.6769011081115046,4.7072338349494318,23.236854944329359,18
3.1000000000000014,0.10000000000000001,31,50,299.04293048941412,,3.605679077111966,4.6778436359091407,4.7077951238567044,23.312164515669515,18
3.2000000000000015,0.10000000000000001,32,50,299.07184203363477,,3.603772902870868,4.6787406810661265,4.7083105858639156,23.385189065387234,18
3.3000000000000016,0.10000000000000001,33,50,299.10069958504573,,3.6019100195070575,4.6795947400812192,4.7087827117374719,23.456053756765666,18
3.4000000000000017,0.10000000000000001,34,50,299.12950223921314,,3.6000881001405669,4.6804081457906168,4.709213829059637,23.524874625484795,18
3.5000000000000018,0.10000000000000001,35,50,299.15824931117606,,3.5983046577955777,4.6811790142822396,4.7096064250624945,23.591762835171522,18
3.6000000000000019,0.10000000000000001,36,50,299.18694012619829,,3.5965554344119526,4.681885976582965,4.7099654759677012,23.656833628643415,18
3.700000000000002,0.10000000000000001,37,50,299.21557406647736,,3.5948467644565918,4.6827280178184774,4.7104149367784593,23.722239440228403,18
3.800000000000002,0.10000000000000001,38,50,299.24415404649261,,3.5931827674041852,4.6835638232970389,4.7108196997767378,23.785999160491603,18
3.9000000000000021,0.10000000000000001,39,50,299.27267958558457,,3.5915591373518509,4.6843594099623305,4.7111840672762293,23.848204034067635,18
4.0000000000000018,0.10000000000000001,40,50,299.30115031055823,,3.5899648998801186,4.6851258370919089,4.711519000918492,23.908933194388784,18
4.1000000000000014,0.10000000000000001,41,50,299.32956584557542,,3.5884019417606239,4.6858611956505349,4.7118226193569965,23.968259220748163,18
4.2000000000000011,0.10000000000000001,42,49.999999999999993,299.35792587345736,,3.5868703743541772,4.6865653652866159,4.712094813894101,24.026257709377909,18
4.3000000000000007,0.10000000000000001,43,49.999999999999993,299.3862301531924,,3.5853624347047317,4.6872461760742983,4.7123433390441303,24.082999212848542,18
4.4000000000000004,0.10000000000000001,44,50,299.41447845608297,,3.5838878904972953,4.6878937571033381,4.7125584432021776,24.138552306834605,18
4.5,0.10000000000000001,45,50,299.44267050688507,,3.582460627150295,4.6884940641163508,4.7127253069843862,24.192977410379552,18
4.5999999999999996,0.10000000000000001,46,50,299.47080594007286,,3.5810607039182738,4.6890672274542817,4.7128594559693049,24.246324428960289,18
4.6999999999999993,0.10000000000000001,47,50,299.49888446848792,,3.5796908509245804,4.6896104767304942,4.7130488355454636,24.298653886551261,18
4.7999999999999989,0.10000000000000001,48,50,299.52690581695532,,3.5783410374127498,4.6901339444884202,4.7132224128007367,24.350008877884541,18
4.8999999999999986,0.10000000000000001,49,50,299.55486978100078,,3.5770098361823521,4.6906390694046518,4.7133773454623995,24.400436827118725,18
4.9999999999999982,0.10000000000000001,50,50,299.58277621167747,,3.5756963636056369,4.6911267409952968,4.7135145175680035,24.449981388333956,18
5.0999999999999979,0.10000000000000001,51,50,299.61062499778279,,3.5743997630864843,4.6915978218530698,4.7136347861420251,24.498686192330958,18
5.1999999999999975,0.10000000000000001,52,50,299.63841606130774,,3.5731193633409086,4.6920511324953003,4.7137388230609449,24.546147550448186,18
5.2999999999999972,0.10000000000000001,53,50,299.66614857959866,,3.5718548046897451,4.6924778474272788,4.7138246591358062,24.591413931324553,18
5.3999999999999968,0.10000000000000001,54,50,299.69382012566427,,3.5706046134470473,4.6928466901512946,4.7138922230485472,24.634917788143685,18
5.4999999999999964,0.10000000000000001,55,50,299.7214291319595,,3.5693715026597919,4.6932863836601015,4.7140322855024133,24.680329367383887,18
5.5999999999999961,0.10000000000000001,56,50,299.74898009205754,,3.5681580232799415,4.6937637636101428,4.7141526953526407,24.725079899104383,18
5.6999999999999957,0.10000000000000001,57,50,299.77647309421519,,3.5669638094399851,4.69425469828919,4.7142538187995955,24.769194546077077,18
5.7999999999999954,0.10000000000000001,58,50,299.80390827261897,,3.5657811831894817,4.6947342885478198,4.714343325293731,24.812704443054255,18
5.899999999999995,0.10000000000000001,59,50,299.83128574230062,,3.5646120765974425,4.6952005733085453,4.7144192862394281,24.85563306907471,18
5.9999999999999947,0.10000000000000001,60,50,299.85860563320733,,3.5634579107754458,4.6956521076650128,4.7144802831702144,24.89800466496596,18
6.0999999999999943,0.10000000000000001,61,50,299.88586811879827,,3.5623154716662446,4.6960921502002639,4.7145295270594296,24.939846557114144,18
6.199999999999994,0.10000000000000001,62,50,299.91307334583473,,3.5611909666749479,4.6965143958236535,4.7145608189120329,24.981183262412216,18
6.2999999999999936,0.10000000000000001,63,50,299.94022135646696,,3.5600926822756129,4.6969104210742474,4.7145693571467646,25.022036542531765,18
6.3999999999999932,0.10000000000000001,64,50,299.96731225818695,,3.5590148327420694,4.697286091596852,4.7145606115284,25.062417606863871,18
6.4999999999999929,0.10000000000000001,65,50,299.9943462071011,,3.5579696019776694,4.6976290156406435,4.7145644531954547,25.102345529267229,18
6.5999999999999925,0.10000000000000001,66,50,300.02132350004013,,3.5569527214192989,4.6979435150211506,4.7145422039089286,25.141839576786467,18
6.6999999999999922,0.10000000000000001,67,50,300.04824456847376,,3.5559609479310188,4.698232873005006,4.7144948407110627,25.180917264048013,18
6.7999999999999918,0.10000000000000001,68,50,300.07510988772992,,3.5549773135026701,4.6985143376508978,4.7144393110041092,25.219596384323268,18
6.8999999999999915,0.10000000000000001,69,50,300.10191982188144,,3.5540085057873183,4.698782497756862,4.7143689360395991,25.257686907997233,18
6.9999999999999911,0.10000000000000001,70,50,300.12867441084649,,3.5530581600452198,4.6990377328954276,4.7142800853859343,25.294608317940366,18
7.0999999999999908,0.10000000000000001,71,50,300.15537261658409,,3.5521330381825562,4.6992721059197855,4.7141707796657188,25.330304316672667,18
7.1999999999999904,0.10000000000000001,72,50,300.18201325883842,,3.5512646835524442,4.6994792946078467,4.714008522371846,25.365294951041211,18
7.2999999999999901,0.10000000000000001,73,50,300.20859565073943,,3.5504191817736963,4.6997107464397292,4.7139028936120209,25.401241010954326,18
7.3999999999999897,0.10000000000000001,74,50,300.23512172739134,,3.5495828255144537,4.6999335278718997,4.7139032374501069,25.436873175369378,18
7.4999999999999893,0.10000000000000001,75,50,300.26159124499236,,3.5487586783282077,4.7001441837930322,4.7139607784800308,25.472192758383706,18
7.599999999999989,0.10000000000000001,76,50,300.28800405497469,,3.5479440555485358,4.7003454482396645,4.7140087360772931,25.507206221103072,18
7.6999999999999886,0.10000000000000001,77,50,300.31436016240752,,3.5471416540220515,4.7005345682037705,4.7140444114982198,25.541924345379925,18
7.7999999999999883,0.10000000000000001,78,50,300.34065968708092,,3.546354555844518,4.7007083948846082,4.7140647165665728,25.576356728836036,18
7.8999999999999879,0.10000000000000001,79,50,300.36690283208128,,3.5455797852725297,4.7008726046683584,4.7140726218557649,25.61048690231118,18
7.9999999999999876,0.10000000000000001,80,50,300.39308980979354,,3.5447945620761079,4.7010799402275447,4.7140966811770388,25.64394401378819,18
8.0999999999999872,0.10000000000000001,81,49.999999999999993,300.41922027067528,,3.5439987571733251,4.701298412375686,4.7141596985251812,25.676751843913088,18
8.1999999999999869,0.10000000000000001,82,49.999999999999993,300.44529407187468,,3.5432267396548109,4.701492919038226,4.7140900652622797,25.706991457985438,18
8.2999999999999865,0.10000000000000001,83,49.999999999999993,300.47130785338072,,3.5424868627051964,4.7015277612415369,4.7138801388045906,25.732473409000381,18
8.3999999999999861,0.10000000000000001,84,50,300.49725430353442,,3.5417761825734679,4.7015293379780232,4.713641140522113,25.756744871469284,18
8.4999999999999858,0.10000000000000001,85,50,300.5231322453763,,3.5410999415643909,4.7014742541232479,4.7134778925395295,25.779892870363902,18
8.5999999999999854,0.10000000000000001,86,50,300.54894055479906,,3.5404442295664156,4.7013154745124215,4.7132965966947591,25.801975688894931,18
8.6999999999999851,0.10000000000000001,87,50,300.57467823886117,,3.5398088017877773,4.7011364569672027,4.7130950034447281,25.823045662917586,18
8.7999999999999847,0.10000000000000001,88,50,300.60034440679442,,3.5391918672986913,4.7009389973134708,4.7128749055576158,25.843157116237688,18
8.8999999999999844,0.10000000000000001,89,50,300.62593825875081,,3.5385926392041647,4.7007399750775258,4.7126370907779078,25.862358619580565,18
8.999999999999984,0.10000000000000001,90,50,300.65145906845169,,3.5380113748791606,4.7007288603687254,4.7124256080440938,25.882582549628285,18
9.0999999999999837,0.10000000000000001,91,50,300.67690936018454,,3.5374393283019714,4.700734387773398,4.7122805371394092,25.903194749913087,18
9.1999999999999833,0.10000000000000001,92,50,300.70229038745828,,3.5368697412422163,4.7007377029971495,4.7121330119756166,25.923422418331143,18
9.2999999999999829,0.10000000000000001,93,50,300.72760206087713,,3.5363024002531427,4.7007390194024623,4.7119120698694239,25.941682480732585,18
9.3999999999999826,0.10000000000000001,94,50,300.75284180343971,,3.5357464729013328,4.7007289732679105,4.7116697257498448,25.959216917498168,18
9.4999999999999822,0.10000000000000001,95,50,300.77800914469805,,3.5352022381363764,4.7006769592484945,4.7114156901109885,25.975404715905871,18
9.5999999999999819,0.10000000000000001,96,50,300.80310248763936,,3.5346778405493695,4.7005562463256929,4.7111418040831765,25.990365156081321,18
9.6999999999999815,0.10000000000000001,97,50,300.82812052400283,,3.5341759193362492,4.700412932604503,4.7108454226005358,26.00468665930525,18
9.7999999999999812,0.10000000000000001,98,50,300.85306302025447,,3.5336879158091801,4.7002557423758606,4.7105351157380273,26.018401060806344,18
9.8999999999999808,0.10000000000000001,99,50,300.8779298306419,,3.5332020210577708,4.7000967136205434,4.7102227090479882,26.031537805662648,18
9.9999999999999805,0.10000000000000001,100,50,300.90272085536753,,3.5327356091798969,4.6999180994693486,4.7098908008078624,26.04412733571117,18
10.09999999999998,0.10000000000000001,101,50,300.9274359659251,,3.5323003876206336,4.6997079448221353,4.709492531108614,26.056198221811208,18
10.19999999999998,0.10000000000000001,102,50,300.95207493603579,,3.5318837980170201,4.6994654611259552,4.7090739020692993,26.06777278283267,18
10.299999999999979,0.10000000000000001,103,50,300.97663752179233,,3.5314805615367684,4.6991298939893733,4.7086998144372778,26.078876037179235,18
10.399999999999979,0.10000000000000001,104,50,301.00112349381055,,3.5310891151090926,4.6987824924594168,4.7083424380619459,26.089527279967513,18
10.499999999999979,0.10000000000000001,105,50,301.02553267430091,,3.5307058179940247,4.6984269558726988,4.7079769057403205,26.099744448671757,18
10.599999999999978,0.10000000000000001,106,50,301.04986490327974,,3.5303300882766,4.6980638627031324,4.7076038001921825,26.109547309656655,18
10.699999999999978,0.10000000000000001,107,50,301.07412010729723,,3.5299615247931277,4.6976966846318264,4.7072235231822921,26.118953923901998,18
10.799999999999978,0.10000000000000001,108,50,301.09829822290436,,3.5296021742886987,4.6973428215255826,4.7068340261644455,26.12800326656161,18
10.899999999999977,0.10000000000000001,109,50,301.12239925820461,,3.5292467760829416,4.6971495532569838,4.706602866363653,26.139984593420778,18
10.999999999999977,0.10000000000000001,110,50,301.14642861161684,,3.5288821472564269,4.6969656736840317,4.7063828308196696,26.15207729102509,18
11.099999999999977,0.10000000000000001,111,50,301.1703867723204,,3.5285097801501299,4.6967896617751315,4.7061117657209888,26.162951079974878,18
11.199999999999976,0.10000000000000001,112,50,301.19427214315323,,3.5281388706849621,4.6966121499892131,4.7057965440978151,26.172985057196527,18
11.299999999999976,0.10000000000000001,113,50,301.21808387329185,,3.5277699708924928,4.6964712143827141,4.7054793129091435,26.182796087789487,18
11.399999999999975,0.10000000000000001,114,50,301.24182209849789,,3.5274061003404835,4.6963249019811801,4.7051570473636932,26.191476090378945,18
11.499999999999975,0.10000000000000001,115,50,301.2654853785441,,3.527056365654254,4.6960995902852938,4.7048206257742367,26.199311075974123,18
11.599999999999975,0.10000000000000001,116,50,301.28907286025139,,3.5267158672749899,4.6958650341419084,4.704474954916722,26.206860281997209,18
11.699999999999974,0.10000000000000001,117,50,301.31258477135651,,3.526373317359468,4.695632722262145,4.7041313402299547,26.214131518996908,18
